msec,Exper,µVpostEEMD1T5squa,µVpostEEMD2T5squa,µVpostEEMD3T5squa,µVpostEEMD6T5squa,µVpostEEMD1combinexpT5SquareMask,µVpostEEMD2combinexpT5SquareMask,µVpostEEMD7combinexpT5SquareMask,µVpostEEMD1combinexpT5SquarePseudo,µVpostEEMD2combinexpT5SquarePseudo,µVpostEEMD3combinexpT5SquarePseudo,µVpostEEMD4combinexpT5SquarePseudo,µVpostEEMD7combinexpT5SquarePseudo,µVpostEEMD1T5diamo,µVpostEEMD2T5diamo,µVpostEEMD1combinexpT5DiamondMask,µVpostEEMD2combinexpT5DiamondMask,µVpostEEMD1combinexpT5DiamondPseudo,µVpostEEMD2combinexpT5DiamondPseudo,µVpostEEMD3combinexpT5DiamondPseudo,µVpostEEMD7combinexpT5DiamondPseudo,µVpostEEMD1T5Mask,µVpostEEMD2T5Mask,µVpostEEMD3T5Mask,µVpostEEMD1T5Pseudomask,µVpostEEMD2T5Pseudomask,µVpostEEMD4T5Pseudomask,µVpostEEMD5T5Pseudomask,µVpostEEMD6T5Pseudomask
195,2,217.6543945,95.55467596,64.54483658,83.89034155,267.6420608,51.26995907,163.527632,296.3001331,73.03511043,100.2093762,57.1892199,15.49264512,325.7426917,95.73026384,39.09707049,52.81688265,114.0096115,60.24910473,89.12333583,497.6795458,25.5864738621068,42.4851672721611,31.3531671970492,104.991280215123,16.9584577708469,43.1091888636734,99.8872951278542,75.6852006570177
200,2,203.3143831,84.60440837,63.95867645,83.98044624,178.0140916,52.70510505,161.1780771,185.3436808,78.29317552,97.08885118,58.35701607,17.28910377,328.4782601,89.14486813,25.43582933,51.39231203,84.9799673,69.25365642,90.93519758,497.6743131,11.9079305778767,46.9242039642013,33.2466793438743,89.2335751021357,3.83848094937355,40.8151115155087,103.367963413379,77.1589070192116
205,2,182.3021025,92.14270072,60.51349982,85.4233513,174.7417811,55.213649,159.3182694,207.9508009,78.00317756,94.40381567,59.85983826,16.19113186,80.67316654,84.10184808,44.08060533,52.17999299,94.726574,76.55697879,92.31882076,495.1167123,71.4202009050841,50.5208139950544,35.1058919321425,52.8868688025439,23.6994266002857,38.6898693187811,106.546946654835,79.9096428374534
210,2,124.2768972,105.1598232,55.08369677,85.56509265,258.9715249,59.97606587,156.9761626,341.0648419,80.54357494,93.03750195,61.488513,17.88486257,284.2118424,79.12397735,35.55422852,53.91467306,179.9805241,83.41763409,93.00342674,495.2125007,64.0138493637655,52.8725816680231,37.1484209347119,65.7318088810866,43.0861568394739,37.3489841233787,110.057621285191,81.4688239946819
215,2,118.5931253,99.15286114,50.89336887,86.91368127,152.7313357,64.67174897,155.4394132,374.3855797,91.46796461,91.93673012,63.50483051,16.87748272,327.7055748,75.97170235,64.4676926,52.34144595,320.6944863,84.88893328,93.75579102,492.7398608,114.405634014973,57.9695123873559,38.4939849718776,189.927424841629,52.0560859424632,36.2234922390778,113.168363624744,84.137044111229
220,2,24.18500585,86.85996725,49.50884253,87.10252177,128.1541457,69.68137879,153.1102034,342.3710054,98.05347552,91.10170809,65.75403514,18.47644304,279.2572238,71.47865987,75.96748579,49.17527628,309.5370262,80.31143112,94.09736608,492.926793,136.353121791988,63.093691982946,38.8890728120383,140.065632702701,54.8653554871451,35.6849949704333,116.615403078571,85.7676473378572
225,2,36.30453703,88.74082277,50.79340035,88.36282674,166.4267935,75.02569512,151.8617966,263.9505904,91.79110473,89.77499357,68.4634097,17.53511473,406.0133976,65.92330334,115.342965,53.3648995,237.3634317,79.14936288,94.47399738,490.5425706,67.5454385927752,63.2706453904443,38.7224327759876,69.1349384581804,48.9919251418323,35.3330003729627,119.52493592277,88.3491026156701
230,2,62.78280739,100.249418,54.47896928,88.59403081,122.5335363,79.7308296,149.5508177,181.3884364,87.40399854,88.16270898,71.54305755,19.04704261,374.9479425,64.80546774,145.4130584,57.60571452,242.9275215,87.60451097,93.38798501,490.8115996,56.2541127903993,61.9023109306338,39.1596834947647,225.871293902257,43.584281194965,35.124632982194,122.703124038296,90.0393829402546
235,2,82.1660686,111.0944939,58.58367048,89.77128739,91.17218515,84.27925901,148.5599848,127.2225468,94.79372526,86.15179728,75.13241537,18.15410103,220.8044078,63.63177013,185.1797544,55.5501225,175.3424222,92.59122615,92.12132218,488.5187629,166.609182725069,63.1023564821735,40.317614775315,258.590296539286,43.1496075367547,34.8174726811047,125.250455143894,92.5326235719232
240,2,93.74267725,112.3995812,61.59719845,90.04050539,73.97665798,86.92154619,146.2724494,93.67764721,109.8922695,83.82899213,78.96474919,19.5859747,153.247113,57.80658545,298.3991378,55.7265266,106.3335325,86.50004867,89.93374823,488.8615831,163.559006885932,62.3651413768041,41.5503361338533,140.523480078826,44.6709352676233,34.2262303017338,128.0910890147,94.2729332813372
245,2,152.9465548,107.8000759,63.72236733,91.13944916,83.26635882,87.35901716,145.511732,127.1557157,121.3646505,81.16253835,82.94223302,18.72891851,99.81534343,52.27567161,337.6325719,68.51789885,106.1463436,78.16246496,86.57904344,486.662684,116.456087416844,61.1367425336271,43.2682036596719,140.295182785696,52.0837541704729,33.6623497998876,130.307867030723,96.6781618266428
250,2,94.27170316,108.1991662,65.06416831,91.44264115,73.53082706,84.44723676,143.2527245,152.2668289,116.9458433,77.82034611,86.89928595,20.08678171,52.66389219,49.76530188,288.6339199,85.95867774,73.34409144,68.34117433,80.69342643,487.0716579,170.353877017707,65.7891168954476,46.0880204180916,254.219455185113,59.9284920125335,32.7046284611536,132.846989326365,98.4599354280023
255,2,66.08646636,108.3309597,65.70736001,92.46756309,55.44439618,82.70298247,142.6974673,138.9388469,97.28167133,73.51625543,90.77696776,19.2569457,36.24980811,47.52360443,299.3864452,97.69245695,134.6096095,65.90222776,73.78406944,484.968887,134.862120881936,69.8499643097806,49.6433284801588,151.722682819267,67.1254359827414,31.7872345453286,134.78203738493,100.778096608034
260,2,75.98051715,105.8339633,66.44787739,92.80094597,48.68293138,87.03278631,140.4719356,193.6168396,78.26069716,68.03640603,94.53604894,20.54591281,58.67193397,48.26578678,314.7919536,104.7369519,157.1609972,68.3480317,68.74848923,485.4369844,159.28052200232,67.2791739574085,53.5289826469016,61.8923208507128,70.8870819191048,30.3828126483702,137.047034039859,102.593279680238
265,2,47.21311835,105.1664538,68.14614737,93.75575309,62.21408294,95.30524372,140.0998791,316.4824496,94.71353355,62.1017435,98.08198992,19.73747173,72.67380513,51.12227848,320.8263498,117.5309585,214.551146,45.95714203,65.4567399,483.4322142,197.208392138577,63.4434681673556,57.9554648631147,170.491484406285,64.5665139862419,28.9505757765547,138.734345657497,104.82552203221
270,2,73.62935307,99.41334483,70.81557272,94.1157636,74.5495044,96.7056982,137.9126253,325.6506583,138.4204364,55.63396945,101.4494875,20.96181189,89.58923455,49.92059359,330.7101399,141.7710719,246.1223639,24.04035174,65.10402917,483.9529613,284.254856734026,61.99624059879,61.5883323671144,329.47730321229,55.7853345018118,27.0154974058551,140.738349372377,106.666169859629
275,2,114.6162699,86.28430413,74.66233559,95.00403333,137.7962284,89.87419261,137.7035759,205.7201879,172.4370368,49.12267895,104.4540594,20.1710441,121.5405772,45.81818301,479.2696785,166.5519381,253.1467112,48.57958235,67.25444187,482.0477794,332.682484792808,61.6308596908778,63.4557603874875,223.724574115306,39.8029530081048,25.0268438800184,142.193821274192,108.813429216763
280,2,68.10929012,72.99151826,79.21365824,95.38729891,122.0651439,82.66422798,135.559247,114.2988133,180.9096526,42.68269169,107.0709771,21.33429302,103.8964158,44.88745675,226.9795977,184.2349097,333.8001244,64.25360509,70.57879597,482.6152154,216.453271133437,64.8768007976585,64.6134239280172,95.5312313343428,21.4867721757973,23.0131810789514,143.928550539459,110.671345161449
285,2,109.6790336,60.18727648,84.15636365,96.21232622,91.07688501,75.15304026,135.4948085,55.84168541,165.1722602,36.93897732,108.9459338,20.55903924,77.8703292,49.4002512,165.2439466,190.9681788,226.5950847,57.89211412,71.40432946,480.8109517,83.7544346977426,67.682071887899,66.523473213317,286.943395975377,19.373213460585,21.3007974038274,145.124550328784,112.733952233413
290,2,212.9974124,43.93373839,89.29331862,96.61564093,85.64862794,70.41983278,133.3978874,38.5465656,146.0864824,31.78542417,110.3031969,21.66411384,65.34236128,52.10489294,132.7786155,186.5106599,126.7008562,36.56527047,70.12751162,481.4195926,218.561257842143,69.7522023328747,69.3545212197365,234.360854008154,37.5951820347184,20.1055869852397,146.502731120182,114.600298130214
295,2,190.096045,25.94785487,94.44758769,97.38047868,105.778821,71.78571006,133.461241,44.71123339,144.0537221,27.46362465,111.1259691,20.90337924,104.1043943,50.98606708,134.7460151,184.0431546,118.5850683,31.00737744,68.15079136,479.7173398,201.457837577193,73.9335758499909,71.6087185011477,181.410872904844,56.7067403622756,19.5513739570257,147.332286790427,116.577539238009
300,2,150.0858817,13.57083991,99.84696083,97.80078272,145.5395798,66.60305034,131.4160364,60.36026746,165.8180432,24.03004152,111.7515832,21.9526846,153.7311242,51.28629379,117.1968379,188.8825947,108.9783322,40.01632364,66.16369891,480.3621476,152.577070469566,74.4138240941485,73.6924073345727,136.814425893102,65.4704156344587,20.1487607927048,148.252012210688,118.442351007716
305,2,264.9080108,14.99228515,105.6215335,98.5082764,129.9331363,51.96173095,131.5917592,64.63789374,204.5040991,20.62949767,112.1071397,21.20634533,107.8726603,54.18870689,148.4738493,184.7096039,151.5843027,74.79636039,64.53453019,478.762779,148.150040303666,68.9496588866627,76.3207411733829,112.743452295196,55.5544006659082,21.7722691500891,148.631445944066,120.331898700357
310,2,256.1458442,19.45074566,110.3001968,98.94263846,203.5536079,44.68829778,129.6023975,86.025827,233.2182912,17.15510942,112.4818821,22.20187001,134.1563753,57.98920588,144.1004486,160.1805907,140.7945044,143.5706842,63.00835879,479.4391346,165.366507234771,66.8192318580702,79.4894927529168,81.4728456175641,53.2547302555712,24.6968992964734,148.986780452934,122.183407061745
315,2,399.1570237,21.20623748,112.157486,99.59545597,255.8745295,48.00980665,129.8763119,116.5176481,227.6449765,13.99147102,112.7448436,21.47045535,211.2052495,65.92104195,191.1954149,125.1523974,114.5254622,207.58123,61.47793831,477.9433177,253.775182884395,78.6256346179936,83.424995573515,71.5330266000744,83.129271280127,28.3271089228325,148.761793054551,123.980482154771
320,2,382.6857386,28.6738758,112.4062944,100.041058,201.5413337,63.34693985,127.9467284,147.4981466,188.3562977,12.13426196,113.066945,22.41385476,189.578609,78.24541856,213.8747902,97.14753726,156.6474395,222.6424293,59.13663925,478.6469986,315.195107288572,96.960362931705,86.1069184032526,63.475444408506,116.185163979238,32.7664526879256,148.341749817805,125.804041404442
325,2,187.294357,41.25641794,112.149566,100.6417153,181.7992964,75.15480771,128.305777,179.5678935,161.973166,13.58362892,113.2856888,21.69838436,196.6126364,89.40540462,190.5380277,72.27460774,117.4867178,193.3938795,56.15916853,477.255207,319.986891832945,114.406919487645,87.3401662343226,90.4664512409629,131.219432026359,37.6970184511849,147.300119288841,127.500003313577
330,2,161.5952202,52.12026011,111.6381063,101.0958389,260.1500703,83.26600633,126.4397085,206.3963516,164.3314844,19.10989255,113.4033666,22.59105319,207.5137311,100.8813172,202.9670356,41.26217509,299.7274169,151.3316098,52.24689069,477.9823671,233.425869550627,128.180620011753,88.2352263113009,107.33024233686,136.469871964673,42.9912064124908,145.944052518193,129.276118145672
335,2,133.3559972,60.32171737,111.810759,101.6467226,168.547723,103.6831179,126.8718483,242.1207311,159.1689643,27.44083244,113.1855716,21.89291407,189.9119961,109.5774855,88.0434345,17.23360923,249.4349594,131.0245224,48.71477769,476.6948905,222.242541794076,130.834890375423,88.7308005272916,131.781919261663,144.394071721488,48.4804711381832,144.014338054589,130.855496418874
340,2,110.4691372,71.04666952,112.4058792,102.1067377,178.9632128,136.62982,125.0728265,335.9630268,142.0207527,37.56872269,112.3763068,22.73604937,192.3381521,105.7277272,100.5018256,17.88718199,253.3962609,135.7958221,45.93824866,477.4420429,313.389549422191,128.834074631705,89.4154136451126,261.225796297793,161.699498164615,53.3304471039518,141.844622050917,132.556108015458
345,2,94.66727778,83.89924465,113.805485,102.6101239,430.4471824,156.1531291,125.5669404,262.0319223,117.2609466,48.79605699,110.6190931,22.05690195,267.5007549,100.1492505,124.1079389,54.5087231,284.2653833,149.5605486,43.75998726,476.2589952,267.816005905452,135.422086625698,89.2334470435285,479.009394627453,188.33632448422,57.6375804600606,139.363670616278,134.000178042736
350,2,70.56019358,93.9660555,118.2878136,103.0734781,433.9663274,162.8649904,123.8382863,182.7676861,90.57488967,58.76753016,108.2586145,22.85155847,248.1204883,98.67895568,199.3292196,100.4311626,261.2446789,166.8709969,42.51636533,477.022997,159.998650254933,150.12763584766,88.9981081728243,492.159235791891,216.864066872365,61.3575184285383,136.749308015353,135.613259164806
355,2,42.32092894,94.5025007,126.5609854,103.5315504,287.5568733,185.4818689,124.3841075,313.6814267,73.18083229,66.01879505,105.5802562,22.19326352,149.1464862,102.6005688,248.795726,133.3080552,237.7224733,177.264695,41.79386615,475.944324,124.455010707835,166.270663170639,89.7499697866146,448.375427450889,247.675943439774,64.8367620304425,133.995344042397,136.935799381247
360,2,60.29024615,79.0722942,135.2926014,103.99576,263.1405319,236.7864857,122.7289265,383.200387,69.04140178,71.08545508,102.6564441,22.94040294,160.6081503,122.5819074,406.0887279,153.274993,255.9107065,183.1132548,41.83879839,476.722363,145.868351595464,184.217609115773,91.2321677317948,388.888603862497,265.276310392537,67.9287563933196,131.167856016097,138.474947659613
365,2,89.98469171,63.74500824,140.2749363,104.4106238,241.3763339,299.4611911,123.316974,377.7138837,69.30397841,74.38497215,99.71588823,22.30496368,141.5207713,134.0563437,402.5702986,176.7414274,358.9269029,183.929235,42.33259499,475.7478489,150.306389878593,199.135166527939,94.3184304380083,422.642981225252,258.373537429478,70.8862099642211,128.339065849502,139.697056596173
370,2,209.1855554,74.38527322,142.568568,104.8732661,259.2739793,327.4845757,121.7381527,309.240776,61.68179266,77.91671612,97.1784602,23.00549899,133.2758485,126.8780526,394.2644988,211.6298684,376.3136424,183.757479,43.03660324,476.5374317,238.708697809446,203.130266779367,98.0307927307174,546.604864398088,248.971842526985,73.5515572522959,125.500987404718,141.173989753762
375,2,223.5484428,90.24269003,143.6555472,105.2469624,306.1096509,312.6679722,122.3596753,380.9939709,49.49521214,85.11961122,95.38488682,22.39501385,126.8214378,124.9555843,237.3514026,245.8249018,326.2396881,178.584345,43.18998471,475.666705,229.446006826274,197.541460633651,102.181212256482,405.704659570401,238.366022793496,76.0038134512758,122.810873065129,142.313338678691
380,2,155.3280621,93.81505666,139.6258797,105.7056683,526.17937,285.1979799,120.8598795,432.3438129,48.49071234,98.27196326,94.08243175,23.04985004,153.6922645,142.7353943,234.8814765,266.6185,289.7606253,164.8015795,43.01913658,476.4656464,149.450684938036,189.670879393548,105.883638157487,274.420045620386,222.484347797665,78.4031902042936,120.215887357194,143.737193287957
385,2,141.2211804,93.89088838,130.8292042,106.0401857,511.277046,253.3019568,121.5068073,473.3907138,66.55714365,117.6862183,93.38777619,22.46647284,202.504431,167.1317059,330.6396438,281.1874561,388.0828865,146.1344797,43.07320306,475.6981854,345.020635312321,188.130209071823,109.558741978279,147.277211643054,213.928871511913,81.1071042077346,117.8745320222,144.80886785644
390,2,145.9868585,107.4302759,122.3095517,106.4926342,261.7612495,221.1333486,120.0884803,451.8500313,93.99563089,140.6962213,93.10954156,23.0765449,260.6313448,188.3498566,246.7785461,293.7153367,382.0267302,129.4669281,43.20278191,476.5045991,353.227662979763,194.890923411348,113.961053972064,191.832653747332,206.568237038934,84.5426347081621,115.606077359702,146.187005744513
395,2,230.8899525,132.8571613,115.9412525,106.78992,161.2711596,191.8287994,120.7533823,397.2489193,118.279836,162.8135273,93.50107864,22.52244994,364.6791713,208.9549906,233.8199143,294.9066143,245.6358214,121.6390362,43.39392655,475.8397369,206.468657460276,202.616114017179,117.535783265753,383.976456604773,198.393472777048,88.8456018626377,113.599325694628,147.204146067715
400,2,226.2891211,154.7476614,112.9586179,107.2338326,89.63740939,154.305157,119.4187456,310.2360913,138.8802428,183.9791858,94.46050273,23.08875864,407.3057614,243.8536236,271.7762679,287.4642177,176.1516805,113.202682,43.53284023,476.6520265,157.01387793366,198.292460667212,120.669849986827,485.072673320306,192.184156194414,94.3976789263418,111.649203662512,148.542703925044
405,2,152.6518704,173.9224222,113.7523399,107.4958023,85.14289089,115.4071098,120.0947921,140.4504706,165.3721929,203.9635344,96.11739311,22.56610865,312.6066318,298.5739698,306.9536001,277.1902653,239.6707151,104.702185,44.25962453,476.0889563,133.805956933586,181.180410475613,123.651978931172,355.00011349072,165.738911724181,100.651812482674,109.986466395264,149.516947875379
410,2,374.3925356,194.8450713,117.3684065,107.9289387,139.3924574,90.26281307,118.845846,442.5308113,197.1914889,219.3809581,98.33590308,23.08975488,222.4136342,330.3804115,588.8170197,263.6723147,385.8219703,106.9563992,45.86827787,476.9058079,149.263041519502,167.560632009855,127.46444435074,414.119522674474,122.946978638977,106.969718352242,108.394673919537,150.821215585587
415,2,466.3390267,214.6767145,121.9006836,108.1574856,289.6572759,79.5129185,119.5267746,642.2382022,215.6356036,229.8144008,101.269121,22.6006705,225.4777404,315.0791447,525.8061561,254.0619697,341.5223429,111.0735504,48.71882188,476.4435873,218.472718400667,164.201366769236,131.602188923666,424.961547265542,115.260516284419,112.770554125485,107.141097465259,151.763013030389
420,2,334.7414885,233.7725612,123.8819504,108.57764,371.5998841,84.79924898,118.3653008,552.1568328,223.7958123,230.929138,104.8154673,23.08288817,295.8876552,289.4423524,408.7535376,244.3002309,179.9011531,113.6816124,51.79064363,477.2639623,338.278276514718,166.692172338839,134.995899445671,194.294075566559,125.113106076698,117.795570188152,106.017557737549,153.037702089035
425,2,136.5055229,240.2986505,122.771438,108.7746432,309.1905273,101.5150831,119.0453866,252.4883371,238.4367542,221.7746837,109.1238153,22.62941761,382.8579918,280.4577878,497.0378436,208.6296676,268.1962911,122.7720379,54.50910418,476.9015179,384.362018870579,165.101560469889,139.31585331744,277.737776096259,112.427573804484,122.088197251044,105.340383368836,153.956544272057
430,2,225.4601459,235.761774,119.1120836,109.1796415,303.9618213,124.0446529,117.9729513,200.6857979,235.5241046,207.5263536,113.8420937,23.07160544,356.1684715,285.1229048,449.1363206,159.696179,459.9825048,143.3578246,57.02213172,477.7246464,277.99575865443,152.128311085839,145.148298737301,286.630134786349,73.0015168361424,126.480293754593,104.957169610982,155.205983911187
435,2,316.0487714,226.6986079,112.3212283,109.3469739,328.3640092,159.7724637,118.6469788,149.7007558,200.2337147,191.546033,118.4979022,22.65569365,302.9715286,297.6864875,269.1691626,138.2842459,399.4429015,175.0770828,58.38320181,477.4607786,170.536043515082,140.962905586448,151.843767652772,188.033610139836,64.1296379670619,131.350946209128,105.168495230162,156.110575350599
440,2,270.996526,207.497018,102.3080835,109.734671,370.3853671,198.5271874,117.6649367,157.5584056,166.6660965,178.2869616,122.8490108,23.05944552,428.1302644,294.7097751,214.1912053,135.4532258,362.3986931,203.9058798,60.12655431,478.2861535,239.781432690686,147.758335805648,156.989736691443,234.120974394329,155.838055846024,136.512620285478,105.694569982838,157.338859474807
445,2,316.1831737,187.2048855,90.86365104,109.8742068,421.0662618,220.6241893,118.3281751,206.3223239,138.8907575,176.3963349,126.8985319,22.68290224,410.404873,275.3528834,238.4385589,128.8253281,412.5152347,215.8618262,63.96904586,478.1195407,104.313243476283,161.10276306911,158.404558517071,287.17981034872,195.179277385697,141.1582037619,106.768229845142,158.237249422064
450,2,335.8927417,164.9845743,81.97017635,110.2424852,575.2890509,226.7604467,117.4376743,164.6524924,107.2537204,186.4102799,130.683414,23.05003579,201.2903288,249.8466804,344.7377844,114.7015033,467.5110506,214.7604477,69.60937718,478.946912,168.974487106666,168.211705623358,157.689091831856,331.673966558028,152.763757468936,144.547768158663,108.09827323945,159.448348650123
455,2,302.9946461,128.4024033,78.61428961,110.3561064,605.8709941,233.1022628,118.085854,147.2343821,76.99970807,201.9483977,134.3187103,22.71450222,251.2615802,216.8211296,363.5048161,108.7901453,650.2731093,218.7270515,76.29505568,478.8761149,180.185618861993,169.014630331935,155.152344360903,321.163327667039,187.497214180454,146.913014244036,109.904949522977,160.348032627303
460,2,229.4646641,93.44269009,81.88496043,110.7028754,388.650249,235.5521263,117.2878416,250.8767576,39.59696975,216.7091889,137.9359372,23.04708526,309.566088,189.7811114,474.8511864,115.2854212,546.6150716,232.5430057,81.34018154,479.705485,261.709024093574,163.66219977792,150.086725600389,272.787245769566,291.804661597127,147.647718884951,111.89836805356,161.545879998789
465,2,220.9975512,90.72740259,88.8790053,110.7924786,378.1342646,222.2903118,117.9171327,166.9729299,29.98270676,225.5249919,141.7001621,22.75399936,219.495282,170.5470513,752.5025377,133.6529208,394.1970221,222.8779175,84.71397777,479.7289512,431.532172672964,158.993760116471,142.38053330128,217.760133771505,308.794891119302,146.943010833945,114.282201117757,162.453877357115
470,2,266.5548657,96.46193614,94.43110401,111.1156735,324.05148,198.0015849,117.2123613,581.3914335,38.82366714,230.8684862,145.7728637,23.05437317,169.6000032,145.3777667,817.8555459,156.1254923,249.5618217,190.7154939,88.18070525,480.5605699,363.966697090033,164.121235843104,132.096768272087,229.793167996388,268.219316717554,145.569853067881,116.757661890538,163.642431960266
475,2,221.5774523,86.71676763,97.65920601,111.1831758,376.9012006,169.3353917,117.8193535,646.2230999,49.47280843,224.0121504,150.0021998,22.80493401,136.1391336,119.4578886,741.4626446,164.5794356,435.7046837,168.8811921,89.57952995,480.676638,446.87210861734,175.291975723426,122.476638263397,304.087480693741,286.501932216841,144.24095764229,119.467883250826,164.565341492441
480,2,203.1263083,67.31012449,98.66539258,111.4807588,468.4621485,136.5478479,117.2083873,582.1523528,74.32858658,206.1438482,154.0818524,23.07573263,92.32042435,102.7980026,818.6021676,159.5269285,506.3807932,144.2720132,88.85407095,481.5109983,543.477645919978,187.731766643185,116.646298658575,381.018667275654,321.376303439097,143.182414867047,121.996596923478,165.748630129624
485,2,230.7322334,52.12751746,97.13294403,111.5281031,461.9890768,105.5962905,117.7900713,598.4536826,106.0491063,193.0306287,158.2576361,22.87086438,94.56866017,92.35267256,498.1467131,170.20886,293.1081151,112.8745921,88.23143469,481.7179025,496.253995583531,195.038324630359,115.999458032478,415.768623384923,318.49610570643,142.458242989407,124.392733291521,166.692661271378
490,2,306.7067166,91.69952351,94.37448335,111.7980639,562.4162089,78.17691311,117.2732939,642.2886391,125.4054076,187.6140439,163.2566013,23.11502891,64.54223747,81.10384056,512.5236813,202.9203765,246.5673504,93.93167721,88.58223493,482.5557364,483.90218583417,199.039337350189,121.204828750147,394.803387311001,320.985701064146,142.128520076757,126.426101212753,167.874792795752
495,2,235.6493804,132.6473437,90.30306286,111.8272244,658.6416595,52.52779091,117.8270437,924.6892129,133.3651985,185.254586,169.298076,22.9553455,85.02482132,70.82336326,625.0425971,226.8536477,198.9634363,83.51335056,90.66892855,482.8516108,486.174213278999,202.867572395929,130.71904365846,321.593052204819,325.676238969515,142.062492366991,128.268883696919,168.845762937342
500,2,284.6643863,139.2952287,88.10202095,112.0675819,639.6903306,43.8173135,117.4046651,732.6230267,150.8897836,184.0555892,176.6173439,23.17613213,144.7956904,72.09123532,416.9167518,233.7842499,277.5492713,77.3656068,93.78091425,483.6938856,448.203839397999,201.576624534258,141.430037571293,213.624497435561,295.638405612169,142.12289232163,129.757780335127,170.030900299021
505,2,439.6154788,117.5118436,90.44630172,112.080568,359.7990798,48.31201711,117.928222,254.8868739,163.5670498,180.8487064,185.3109774,23.06190399,223.4341954,84.92777084,451.6046132,240.4306655,581.2644204,68.35175542,97.5317161,484.0767687,405.294225657127,195.733972839385,152.636079376563,93.7783854021366,255.304320129729,141.891057790482,131.050711737224,171.034175000588
510,2,378.6539068,126.319288,96.56177014,112.2893724,328.1250557,52.49761177,117.6002859,116.409871,192.6785705,174.271411,195.1295567,23.26288481,277.8605295,98.78789761,290.795486,245.9127845,636.7892757,50.66003282,100.4784287,484.9246836,324.898911995466,188.621455405132,163.758844666532,63.2696370913527,234.616799963103,141.370028744792,132.016261829327,172.226429601756
515,2,263.0293734,147.8131225,107.552106,112.2882322,539.6811311,58.85505663,118.0917429,129.2299507,245.845075,160.7866038,205.3038079,23.19400911,293.4798903,117.786188,304.9413319,237.1225823,468.3527716,41.38779204,99.84972214,485.3925226,179.611854557497,191.813997585636,175.033500710859,150.188291979558,222.340682902934,140.38787428237,132.776280603885,173.266750750517
520,2,316.4514751,152.9866336,122.5989024,112.4635676,275.3539399,80.72109399,117.8581352,398.5065299,251.8104954,142.0277333,214.5002626,23.37906469,461.218134,138.3650232,349.7047742,231.9243534,469.5388317,62.71749628,97.2579402,486.2475057,241.099530868186,203.701413257151,186.512453443065,220.901881604332,193.823268683521,138.938306097017,133.224393341775,174.469912443974
525,2,377.6779567,161.0553381,140.7220141,112.4503901,205.1479623,121.5765125,118.3159228,675.4709944,221.1545908,126.7351918,221.3721087,23.35504091,588.6605868,158.4930007,411.6353001,233.7509377,226.4754564,90.15306273,95.79728074,486.7981609,325.184602338663,228.651876880042,198.847048057844,278.299607216955,141.495634339111,136.61155560256,133.436884786093,175.550972207139
530,2,222.5970212,150.1842285,160.7578127,112.5903771,140.0210516,165.3642977,118.1763786,511.6775412,195.5330464,119.5664291,225.7160035,23.52834408,441.8361207,185.3498797,333.8014476,226.2076399,285.8793008,109.1489848,95.9041163,487.6618659,252.155586706087,252.975272330802,212.566773679079,318.48071321942,85.8224647397478,133.399259866621,133.324719192042,176.767830905078
535,2,275.9814912,132.1911724,180.8398356,112.5672919,116.4964536,192.9800855,118.5992518,605.7384864,204.1824987,123.9581314,227.7674429,23.54825668,229.3483576,200.0676319,373.3525185,219.9989995,300.4567162,126.8683017,96.68879913,488.2931155,205.466622993761,262.477479185376,226.25248246946,311.331507768871,57.5206750979371,130.068972353084,132.911828318928,177.891139608099
540,2,254.5620821,144.5605867,200.7486829,112.6700902,94.91070232,190.3846919,118.5533633,864.2978579,231.0360897,136.1420164,227.6736512,23.7142472,145.2300234,202.6200527,318.7355312,210.3174726,209.7575824,132.8875593,96.14003592,489.1674196,208.977358412739,246.542343071252,238.271748302967,424.093695551265,49.0025853304306,126.995477954967,132.160699182347,179.121435182032
545,2,264.9609085,158.8536208,215.9268636,112.6392658,205.2504258,164.8011895,118.9403892,639.453675,258.5286656,147.7707431,226.8330596,23.77675692,113.0602577,224.6400363,226.7641847,195.4065406,153.9105426,129.0110394,95.22790415,489.8769638,223.834594742646,192.077048446642,244.788791379387,299.303877628414,42.7503571475887,124.351159718886,131.208231646707,180.281739134089
550,2,346.9665119,147.067754,224.2736822,112.7030756,260.5561505,153.4681721,118.9876135,117.7086793,282.2646019,157.7659483,226.2849084,23.94010735,134.3106754,246.8444122,291.2671824,193.7569039,169.2562502,161.0484758,95.11002882,490.763965,266.597938483498,143.750060012362,241.350396333628,65.8195570279322,43.9729112776374,122.213234739776,130.106761788318,181.510984712439
555,2,244.0598152,130.6572759,226.2629455,112.6667122,246.3085744,162.8549675,119.3381601,517.7861444,297.8310919,165.5607549,226.039379,24.04345255,169.1831167,227.7120478,297.5423821,200.7881666,191.4829723,225.8741356,93.94589345,491.5494307,289.024007576295,138.007048896591,225.83577817444,93.5549441384856,60.7578077630871,120.580317462102,128.910926469331,182.676636255759
560,2,244.1558876,135.8644453,223.3523707,112.6897737,499.1747848,181.4070735,119.4778264,598.7149542,312.8030396,172.0385836,226.2546262,24.20902624,200.4911274,195.8291926,253.5434601,196.1358044,330.7952208,275.3296278,92.72088096,492.451446,236.786496891222,152.255428879523,203.782946147819,63.97232300481,92.5032610095976,119.037999621477,127.643412678588,183.862173803079
