msec,Experiment,Exper,µVpostEEMD1T5squa,µVpostEEMD2T5squa,µVpostEEMD3T5squa,µVpostEEMD4T5squa,µVpostEEMD5T5squa,µVpostEEMD6T5squa,µVpostEEMD7T5squa,µVpostEEMD1combinexpT5SquareMask,µVpostEEMD2combinexpT5SquareMask,µVpostEEMD3combinexpT5SquareMask,µVpostEEMD4combinexpT5SquareMask,µVpostEEMD5combinexpT5SquareMask,µVpostEEMD6combinexpT5SquareMask,µVpostEEMD7combinexpT5SquareMask,µVpostEEMD1combinexpT5SquarePseudo,µVpostEEMD2combinexpT5SquarePseudo,µVpostEEMD3combinexpT5SquarePseudo,µVpostEEMD4combinexpT5SquarePseudo,µVpostEEMD5combinexpT5SquarePseudo,µVpostEEMD6combinexpT5SquarePseudo,µVpostEEMD7combinexpT5SquarePseudo,µVpostEEMD1T5diamo,µVpostEEMD2T5diamo,µVpostEEMD3T5diamo,µVpostEEMD4T5diamo,µVpostEEMD5T5diamo,µVpostEEMD6T5diamo,µVpostEEMD7T5diamo,µVpostEEMD1combinexpT5DiamondMask,µVpostEEMD2combinexpT5DiamondMask,µVpostEEMD3combinexpT5DiamondMask,µVpostEEMD4combinexpT5DiamondMask,µVpostEEMD5combinexpT5DiamondMask,µVpostEEMD6combinexpT5DiamondMask,µVpostEEMD7combinexpT5DiamondMask,µVpostEEMD1combinexpT5DiamondPseudo,µVpostEEMD2combinexpT5DiamondPseudo,µVpostEEMD3combinexpT5DiamondPseudo,µVpostEEMD4combinexpT5DiamondPseudo,µVpostEEMD5combinexpT5DiamondPseudo,µVpostEEMD6combinexpT5DiamondPseudo,µVpostEEMD7combinexpT5DiamondPseudo,µVpostEEMD1T5Mask,µVpostEEMD2T5Mask,µVpostEEMD3T5Mask,µVpostEEMD4T5Mask,µVpostEEMD5T5Mask,µVpostEEMD6T5Mask,µVpostEEMD7T5Mask,µVpostEEMD1T5Pseudomask,µVpostEEMD2T5Pseudomask,µVpostEEMD3T5Pseudomask,µVpostEEMD4T5Pseudomask,µVpostEEMD5T5Pseudomask,µVpostEEMD6T5Pseudomask,µVpostEEMD7T5Pseudomask
480,Experiment I,1,349.8310706,157.3379952,28.41672169,82.98142226,36.27255643,29.32504054,37.37022711,452.8937723,83.68042566,134.1992535,63.39377033,147.4111985,153.4664929,85.65308246,270.6734688,116.8086455,31.90118116,118.9464364,93.39729037,89.1533631,147.8556406,145.1910032,147.8974352,155.3606294,45.15940991,18.56999355,21.03801147,23.84114868,207.791555,16.48938902,61.88797381,73.09630377,14.56941178,169.1128212,182.2377279,333.7892161,120.934064,116.6570859,23.92127782,19.37925597,172.9235865,165.7575194,202.638069586127,260.992770174843,99.9568395944209,94.9252694587906,17.1340858969371,147.074854861858,136.281859822305,203.332847088673,154.850821724841,86.6968726611225,3.52252065025165,94.7746680474925,79.8583636793657,35.8055353097646
485,Experiment I,1,363.0216256,147.1527201,33.2427333,78.042545,33.71744757,30.86257653,38.04102197,380.6193648,88.05553031,139.4139432,64.09640843,150.7929906,155.3691372,85.65308246,431.490866,113.5245337,34.00907166,118.5925363,95.53129959,92.14662692,150.1789444,72.11449811,150.3301127,155.3228118,44.3321178,19.02454764,21.87135355,25.7521381,310.7221452,35.83910044,64.65165331,70.58064993,13.69603745,172.3179987,182.0594127,243.3007295,121.0523742,117.6572145,23.2667654,17.02363031,178.2656274,168.0641517,225.134779419332,278.512432034263,92.5621616082298,97.6686323484289,16.9353904491557,147.331422370835,136.020330821056,216.027874057823,159.926226018195,84.1135308343658,6.07009361409478,94.3059774225491,80.7519338101508,35.7393174820361
490,Experiment I,1,409.4484025,117.2255653,37.55915618,73.13041104,31.29601429,32.45791657,36.26380123,335.5412519,89.56840465,145.0357775,64.73163211,154.03688,156.787239,85.65308246,384.1393652,117.2379302,33.62464011,117.9230964,97.68378085,95.15814248,152.2647715,67.30954375,159.1001097,154.8233483,43.41422266,19.49152271,22.82178661,26.49158274,311.7027177,62.46489905,66.33378097,67.72794492,12.9363149,175.6462811,183.4849281,211.4182562,118.6423978,115.8993689,23.48060564,14.74737827,183.648295,171.512629,214.574366338538,281.562956317789,89.9322308641649,100.274826368057,16.6619911233403,147.399986883453,136.366233954855,164.395321359911,109.552996951132,85.1962991949241,9.29000899272656,93.5748021782736,80.7076827699706,35.4165950712998
495,Experiment I,1,730.181842,93.04011537,42.13964747,68.65873072,28.70287085,34.23224279,37.03508006,353.955351,78.60132756,149.0891225,65.57294941,157.3602931,158.7658196,85.65308246,249.3036371,129.5312805,30.4813184,116.9459347,99.84607463,98.27212692,154.5172339,85.41867067,162.3067554,154.6804372,42.51493186,20.00846367,23.6880707,28.29516781,200.6601932,96.89210625,65.7868421,64.46667762,12.13660821,178.9851171,183.2398562,202.7189659,121.4680728,110.7528624,24.71172858,12.52468908,189.0664775,173.8196256,156.78601944115,272.37320564123,93.2473312584288,102.726346772766,16.4576606758597,147.686448486985,136.19284030694,134.416398815692,139.337239315757,87.5080215661607,12.7110587579494,92.5540377248004,81.579424412513,35.343149429723
500,Experiment I,1,695.6491754,96.2872016,47.36987813,64.33743636,26.2831735,36.0799447,35.7585027,383.7349838,63.12945542,151.2261407,66.4442702,160.5553482,160.3374107,85.65308246,259.5558895,136.0164978,25.54984345,115.4359234,101.959377,101.4185415,156.6583673,133.5441452,154.9578929,155.1666198,41.65412463,20.53286648,24.65142081,29.10587217,202.4834901,125.4977335,64.11246144,61.31793114,11.44260533,182.4251203,184.477609,218.103525,125.8400672,106.0216271,26.47608213,10.37978379,194.522056,177.300915,106.518609973936,255.330512099873,96.6335190029983,104.661699614066,16.1957818185367,147.818121089699,136.525754867955,95.501537935039,216.275511069627,89.7033078339958,16.1745120539219,91.3285653605112,81.610890600268,35.0390654843851
505,Experiment I,1,408.8447816,127.5809244,53.49602529,60.43754184,23.79591798,38.08668768,36.63007311,422.0049405,72.47273911,154.1708463,67.57001564,163.8074703,162.4039826,85.65308246,286.5459978,139.73945,22.89634056,113.2576384,103.9632303,104.6436002,158.8498273,236.0911401,147.4096307,155.485075,40.89341285,21.12002328,25.5403767,30.80252458,188.4070366,154.5326183,64.17558967,58.28124196,10.72038655,185.8589832,184.1711507,185.1288639,126.4023058,103.272077,28.72687176,8.416027982,199.9823535,179.6314839,146.81873459226,229.267942041999,95.4028028150159,106.156519249109,16.0088456866703,148.139565869794,136.438040358229,159.82185250085,221.119869110364,92.9806853103508,19.2298305918874,90.0130583528651,82.4583543924184,34.9577829214205
510,Experiment I,1,378.9032564,175.1956903,60.84667875,56.46312785,21.52775026,40.13542519,35.92062909,454.2137134,85.73896593,156.428888,68.82343352,166.9388211,164.1387821,85.65308246,246.6327296,166.8098217,27.57463545,110.9456935,105.7636934,107.912385,161.0292647,288.9644342,148.6434839,154.6283961,40.20652831,21.70067376,26.50664264,31.6773698,166.7870454,198.8124118,65.70625062,55.64839409,10.09492459,189.3741626,185.2078235,91.20714855,108.5267311,102.2641912,31.22899524,6.635260506,205.4766847,183.1196552,223.397430993388,190.724002914975,92.2876335678124,107.243488238501,15.7852708654532,148.337644101199,136.763508043502,207.245426448993,187.880157769262,95.4842991929015,21.9320731015482,88.6697864550937,82.5681609420896,34.6728422722037
515,Experiment I,1,351.3663199,201.1989086,68.48439682,52.68399385,19.27749056,42.29671236,36.90179479,536.0070529,84.10098524,158.3626706,70.32777694,170.1039894,166.3051362,85.65308246,193.8266524,212.3360322,36.53237589,108.8176587,107.377487,111.2400509,163.1680487,236.6504657,160.2047544,153.5790281,39.59613855,22.32481272,27.41249915,33.26977345,124.7905237,243.2463475,68.56248729,53.58855569,9.453357369,192.8677884,184.8455214,98.07261098,74.11531662,101.5686249,33.73400577,5.388796478,210.9507122,185.4940604,260.164426169658,151.075752009393,92.9400466752182,108.132782499692,15.6386055827325,148.699194603097,136.758777540296,258.742850023599,208.363855437043,97.2445937494387,24.4492178246315,87.3331593881633,83.3888012829915,34.5831697043741
520,Experiment I,1,344.3181622,206.8156023,74.62881072,48.61516015,17.29054308,44.49510308,36.78581576,500.116924,85.27811372,163.6270801,71.95590097,173.1557438,168.2125954,85.65308246,206.9715006,243.7196017,45.34435745,106.8956828,108.815385,114.6186103,165.3666484,159.2152357,172.0560329,152.075736,39.00027702,22.89818821,28.37882759,34.20143748,150.8020333,266.8491397,71.97388623,52.46599957,8.90322104,196.4231454,185.6651991,84.43579733,54.49527393,100.396813,36.17607923,4.842265101,216.4526063,188.9623037,305.217471427766,132.274394225254,96.4578879177913,108.81189950669,15.4788027839655,148.967036331136,137.082530995214,232.230967385801,251.738665822682,97.1271937195188,27.0441186438845,86.0303822058373,83.5783760670131,34.3178748948438
525,Experiment I,1,335.290499,205.51486,78.98187348,44.38200689,15.41775012,46.79425023,37.8919623,209.0752267,105.0702041,169.3107634,73.69939976,176.2174518,170.4904428,85.65308246,230.8849871,251.475461,53.76785351,104.8500135,110.1218389,118.0394804,167.4587688,150.9528516,173.0335175,150.5697151,38.28813667,23.48444938,29.29621564,35.69400471,178.8334009,274.4621854,73.13829378,52.62455199,8.350629908,199.94868,185.2549342,117.3331077,56.25342061,100.2395701,38.05132837,5.360260872,221.9127632,191.3966646,241.009362825723,132.586444452732,98.170977571385,109.275892777062,15.3947725128135,149.373917589033,137.157851986409,254.553258093652,268.615788460258,97.4488995704685,29.8182561793098,84.7816657245647,84.3688199006664,34.2193150393039
530,Experiment I,1,445.6213391,195.8799124,81.95945859,39.68224492,13.87559739,49.14277857,38.34958666,42.21945926,131.4652527,173.1643811,75.38413195,179.1708729,172.5798393,85.65308246,270.7887742,255.6162103,60.45286354,102.3071161,111.300341,121.5133617,169.6544897,183.7260314,188.7421129,149.811938,37.27416268,24.02655505,30.25416357,36.67499429,326.111404,271.1976362,73.11567613,53.6877997,7.886503801,203.5201712,185.8507314,208.9037206,56.15753023,100.6658894,39.37794924,6.539296205,227.3890519,194.8159004,72.5015731692681,130.502635745843,96.7496956721149,109.286827799116,15.3214630108375,149.715005690081,137.485801689178,203.1768193958,264.56728896537,99.3130105815634,32.9423319018222,83.6082057766338,84.6367836274878,33.9741657484095
535,Experiment I,1,318.9452897,183.3789224,84.41713137,34.9266423,12.53363261,51.58727621,39.6010474,137.5574265,150.6370569,176.7500119,76.78071017,182.1108813,174.9810219,85.65308246,519.7029191,271.6584039,65.61388868,99.22819384,112.3831679,125.0152016,171.7023732,235.4095364,224.4323834,147.6047187,35.96974229,24.58989198,31.17748612,38.07359719,368.592253,250.552357,72.7476797,55.33282782,7.434536833,207.0548143,185.4054785,265.6604136,48.03533195,101.1544791,40.03165244,8.110204317,232.8028343,197.3199306,67.3628768442644,127.545173587161,94.6892711104051,108.951559240213,15.3200733853055,150.172604214098,137.638008374459,268.032516050519,256.446891945985,101.127889135792,36.6598139354933,82.521278317827,85.3905778827115,33.8662774309666
540,Experiment I,1,210.0873276,176.5724351,86.91461777,30.23266716,11.54009849,54.09460685,40.57294914,259.9819189,167.8691191,180.0761633,78.01510735,184.9442356,177.2615793,85.65308246,562.8656239,292.3664771,71.63801499,95.76545041,113.3666826,128.5660094,173.8688319,324.0576088,240.8685735,144.0963729,34.50455117,25.12547313,32.12641769,39.09628196,326.0624985,237.3064154,70.99185143,57.21146432,7.069664564,210.6174084,185.771254,286.9006705,43.27616078,101.1367464,40.16209708,9.830100984,238.2113307,200.6555701,173.415248179796,146.556125425234,93.9701099975637,108.202410226037,15.3500091890387,150.59060253743,137.976227628369,274.244969312205,248.16279887778,108.844394572844,41.0997761149061,81.5156532247318,85.7314570008136,33.6417697158923
545,Experiment I,1,188.8694432,175.4669332,89.31277926,25.70339808,10.78187472,56.69462682,41.99321401,340.2703122,184.426425,183.2902047,79.17840683,187.7395605,179.7983173,85.65308246,371.5626358,316.4263283,78.49014902,92.44562391,114.2711829,132.1310088,175.8689828,400.9900975,227.5365214,139.8762455,32.86694011,25.67286144,33.05117682,40.40811944,483.5398057,236.7297264,69.89045501,59.24683658,6.732290056,214.1392273,185.3064,280.6664242,50.46152367,99.447183,39.672236,11.58313306,243.5318006,203.2267961,269.467088274993,185.761304429705,93.5670719027587,107.201279813668,15.444808961069,151.104523332809,138.201927584271,311.516519676235,223.451259393838,122.751473516585,46.317832217636,80.5904726159087,86.439611520857,33.5241687014705
550,Experiment I,1,165.5946308,183.7459994,91.36148747,21.44752263,10.38105529,59.36869077,43.39458371,346.4001637,204.2867142,185.5525665,80.37457633,190.4303415,182.279361,85.65308246,359.9374507,303.5229864,88.01914177,89.56040412,115.0894514,135.7324972,177.9721363,362.9602619,208.9476284,135.1990222,31.10206678,26.19245687,33.98223959,41.46477522,530.958926,228.4029266,69.06774642,61.13971126,6.481908149,217.6701722,185.4452096,249.2323524,64.79704264,96.68449281,38.62109324,13.34255089,248.8114395,206.4323619,449.919625092939,215.384570981767,91.8003048061199,106.271375927443,15.5834122238849,151.603341241289,138.556635811563,251.399610628614,164.113170566366,136.62702466398,51.5416075087436,79.7488712906097,86.840937983584,33.3207940444888
555,Experiment I,1,305.8991403,186.3851117,91.91228821,17.34078604,10.23429083,62.13273974,45.00796665,304.2641302,231.3734249,186.0667595,81.59995648,193.06202,184.9645472,85.65308246,460.011336,237.4917086,101.4732594,87.0688449,115.8329598,139.3318558,179.9102814,315.1488371,206.4838137,132.2768135,29.14267029,26.71131121,34.90121164,42.69833667,421.6241652,217.1351907,69.04877336,62.57599424,6.276972705,221.1520212,184.9831092,222.7558825,74.64373074,94.29244046,37.06447014,15.01148427,253.9732038,209.05706,560.588498240724,231.235252735116,89.8316775059708,105.598566707117,15.7738463746021,152.179556282688,138.852219207239,278.445373929696,99.3128326373739,151.757608814368,56.2262271164955,78.9953512055893,87.483276326398,33.1931543851907
560,Experiment I,1,253.420442,176.69544,91.1064153,13.57864373,10.39529194,64.97850225,46.74327344,286.6820932,261.135742,183.0261038,82.92631304,195.5911593,187.6557061,85.65308246,358.1833156,181.4314285,116.5179911,84.67830437,116.5094486,142.9502436,181.909971,254.1435024,215.3267464,129.8049765,27.11740175,27.20744769,35.83286234,43.78120528,452.5240165,200.8865795,69.75361989,63.41057138,6.169290175,224.6093516,184.9028858,228.2703645,72.29741601,92.80806323,35.49795902,16.56021906,259.0452707,212.0891754,416.381708052184,243.911779385604,89.9467056779051,105.235835332924,16.0064467253276,152.763741012969,139.229763777918,224.870979326904,87.0338428401402,162.810609076437,60.3513246907743,78.3341827801968,87.9189418529031,33.0113985270898
565,Experiment I,1,147.8293743,167.6380114,87.89148149,10.0013418,10.76322437,67.91184066,48.57222885,276.3786174,289.4344299,176.4923532,84.34145146,198.0418022,190.5032614,85.65308246,184.3448518,182.5519357,131.7667525,81.97600723,117.1499517,146.5640056,183.7826284,187.3010636,221.8471297,125.3661068,25.23140537,27.68136926,36.77598449,44.94631497,559.2059458,188.7842157,68.60119099,64.14401549,6.143267649,228.0011091,184.4668229,256.5485926,68.96388044,91.69534128,34.23093403,17.90893213,263.9616367,214.7629949,342.726217275612,240.371393940342,91.0764627601737,105.08261248894,16.2872808220532,153.409051599208,139.591415077668,206.845097321328,80.8215353712192,162.817585447291,63.787172208483,77.7738314243255,88.4736148647145,32.8734544263474
570,Experiment I,1,142.3631135,171.9285161,81.20070532,6.994902512,11.33414546,70.93011134,50.54584482,196.2417475,301.4269679,169.2222026,85.90438364,200.3904178,193.4147285,85.65308246,185.2032308,208.6877164,142.1080538,79.04285565,117.7665469,150.1891389,185.6657538,155.362174,221.5755117,119.5459875,23.52751095,28.11152485,37.74392103,46.04769036,515.2744248,187.9503989,66.30629374,64.93829855,6.22096909,231.3468198,184.177989,287.3805944,70.5380198,91.26463043,33.51723124,19.11124076,268.7485147,217.5969214,398.830048620832,230.708362783289,91.4905269670179,104.839628959706,16.6243619738647,154.083709191873,139.998251942566,178.150758937125,54.7073174482285,163.956074968164,66.898751555502,77.3294233112928,88.928638170571,32.713795968078
575,Experiment I,1,215.924197,184.3282132,73.16693721,4.809419746,12.04811037,74.03322526,52.60769812,126.8016605,288.0853793,163.0064908,87.5588999,202.6421203,196.4400342,85.65308246,185.4831143,190.0939165,145.9519276,75.96441301,118.3859223,153.8142332,187.488956,155.1772446,220.582967,112.8673071,22.02578987,28.47787435,38.74540486,47.15563272,354.3948507,180.0808499,62.5325461,66.10230589,6.382513086,234.6305423,183.7910647,272.8767914,70.09616698,91.76828326,33.61093121,20.17032451,273.3988945,220.3272176,409.070093189874,221.938266720838,92.4299171867854,104.564135356448,17.0194422569339,154.805010438007,140.421963987839,184.742510515715,56.0994657711766,172.297088216623,70.0232746432928,77.0253121771826,89.3906998838031,32.5653441619041
580,Experiment I,1,248.228463,187.4089194,65.31393633,3.38361983,12.87113541,77.21882801,54.72836117,140.9745767,262.0636817,159.3778592,89.22506537,204.7900469,199.5828997,85.65308246,214.3111372,146.3745411,148.4261779,72.6895289,119.0149085,157.4388535,189.2489676,175.9966761,224.7538632,106.1406926,20.72449472,28.75991983,39.78983863,48.26798484,332.5716634,174.5463304,57.38290408,67.627618,6.624758221,237.8451765,183.3063052,159.803322,70.49444381,93.48326625,34.68148014,21.1225064,277.9245347,222.9458623,248.735686834491,207.6529599011,94.0620191127838,104.42832429632,17.4752799585621,155.573730989008,140.864637416065,343.160387482519,72.6639400266303,182.351208500661,73.2992820997017,76.8913030398044,89.859365116629,32.4282529154411
585,Experiment I,1,160.1885855,182.8752502,58.35316864,2.373306509,13.78402493,80.48416014,57.03015636,68.03229766,243.4296654,157.7853158,90.91292075,206.8232362,202.8033272,85.65308246,271.2417335,111.2587133,150.8943914,69.11370632,119.6537775,161.0723031,191.0415863,166.4275161,229.7248474,100.9710534,19.5852688,28.98191867,40.87914495,49.33172061,350.658936,194.765132,53.44297662,69.46555361,6.947369504,240.9905094,182.9910018,219.7099311,70.21692084,95.42700797,36.83219483,22.01050955,282.3542325,225.7425969,370.506764972765,194.069104198811,95.0224399058492,104.458288656303,17.9972868182296,156.373448568357,141.346227736929,286.446713968719,89.8879910381581,194.553569800677,76.6246075880405,76.9045464511969,90.2305558079486,32.2691555734802
590,Experiment I,1,147.8146155,165.1451641,51.61700599,1.257949578,14.71060094,83.81688648,59.20732192,77.64752836,233.4417865,157.2082627,92.62309318,208.7481691,206.1899901,85.65308246,252.4203637,101.4404413,154.7846834,65.08637557,120.2926895,164.6914047,192.6786981,221.4869706,232.0129126,96.18497573,18.57264718,29.16232521,42.02156137,50.44783783,269.029644,225.1544912,51.46203527,71.80272835,7.329486763,244.039735,182.3253627,251.7389534,71.23385419,96.2259107,40.00726223,22.84217011,286.6657757,228.1424197,494.930710251223,173.029411330139,94.0138735285772,104.631995576613,18.5753368717342,157.232439030444,141.83134948194,360.74158994217,104.895936259005,203.36023224977,79.3537901215789,77.0286974705578,90.7094692882398,32.1550906426133
595,Experiment I,1,126.173507,134.0635805,43.96213188,.548204833,15.69318113,87.20662112,61.73333337,68.17308385,215.4611075,157.2750179,94.39460545,210.5412246,209.6255257,85.65308246,297.1832152,121.1324423,159.4032482,60.38622666,120.9137842,168.3277459,194.4608103,310.671334,232.4200661,90.55203395,17.62595495,29.31871729,43.20840203,51.48161479,226.6028687,235.5074856,51.22747374,74.58925149,7.749446472,247.0253536,182.1032708,213.6009085,84.59183946,97.00161354,43.98850645,23.6934745,290.9239294,231.0229467,332.96719756266,142.312551446537,89.7382423306844,104.873302386997,19.2257631540408,158.105253425585,142.366478647759,396.48654953466,106.822075103525,209.394360264722,81.3769704343485,77.2347428226073,90.9950041950373,31.9852787925204
600,Experiment I,1,146.446018,114.6747408,36.31090038,2.304284464,16.66477185,90.62950033,63.87129956,116.2955847,184.743037,154.9060296,96.2274883,212.2198282,213.2701142,85.65308246,459.8745905,135.6510489,164.7936174,55.07971899,121.4878277,171.9281648,195.9738816,362.0476295,237.9993921,84.84991191,16.81149234,29.44692493,44.46147168,52.59034956,265.0301255,238.0304217,51.58237376,77.44458764,8.117366254,249.9083903,181.2743724,262.3335765,90.14316978,98.44068388,48.69245067,24.55345123,295.0646361,233.2072033,136.412678379309,110.249948212186,85.0784256948495,105.176527581038,19.9216408661684,159.047010287986,142.900706882566,224.244184081709,105.154115529266,217.321583793847,82.9509978683976,77.4993163467423,91.4811365611723,31.8946863644891
