msec,Experiment,Exper,HzpostEEMD1T5squa,HzpostEEMD2T5squa,HzpostEEMD3T5squa,HzpostEEMD4T5squa,HzpostEEMD5T5squa,HzpostEEMD6T5squa,HzpostEEMD7T5squa,HzpostEEMD1combinexpT5SquareMask,HzpostEEMD2combinexpT5SquareMask,HzpostEEMD3combinexpT5SquareMask,HzpostEEMD4combinexpT5SquareMask,HzpostEEMD5combinexpT5SquareMask,HzpostEEMD6combinexpT5SquareMask,HzpostEEMD7combinexpT5SquareMask,HzpostEEMD1combinexpT5SquarePseudo,HzpostEEMD2combinexpT5SquarePseudo,HzpostEEMD3combinexpT5SquarePseudo,HzpostEEMD4combinexpT5SquarePseudo,HzpostEEMD5combinexpT5SquarePseudo,HzpostEEMD6combinexpT5SquarePseudo,HzpostEEMD7combinexpT5SquarePseudo,HzpostEEMD1T5diamo,HzpostEEMD2T5diamo,HzpostEEMD3T5diamo,HzpostEEMD4T5diamo,HzpostEEMD5T5diamo,HzpostEEMD6T5diamo,HzpostEEMD7T5diamo,HzpostEEMD1combinexpT5DiamondMask,HzpostEEMD2combinexpT5DiamondMask,HzpostEEMD3combinexpT5DiamondMask,HzpostEEMD4combinexpT5DiamondMask,HzpostEEMD5combinexpT5DiamondMask,HzpostEEMD6combinexpT5DiamondMask,HzpostEEMD7combinexpT5DiamondMask,HzpostEEMD1combinexpT5DiamondPseudo,HzpostEEMD2combinexpT5DiamondPseudo,HzpostEEMD3combinexpT5DiamondPseudo,HzpostEEMD4combinexpT5DiamondPseudo,HzpostEEMD5combinexpT5DiamondPseudo,HzpostEEMD6combinexpT5DiamondPseudo,HzpostEEMD7combinexpT5DiamondPseudo,HzpostEEMD1T5Mask,HzpostEEMD2T5Mask,HzpostEEMD3T5Mask,HzpostEEMD4T5Mask,HzpostEEMD5T5Mask,HzpostEEMD6T5Mask,HzpostEEMD7T5Mask,HzpostEEMD1T5Pseudomask,HzpostEEMD2T5Pseudomask,HzpostEEMD3T5Pseudomask,HzpostEEMD4T5Pseudomask,HzpostEEMD5T5Pseudomask,HzpostEEMD6T5Pseudomask,HzpostEEMD7T5Pseudomask
130,Experiment II,2,.140470852,.066004619,.04100738,.022546739,.001748271,.00098601,1.38E-017,.341240811,.18390696,.094732335,.031192359,.004080768,.005586054,.004086676,.048169522,.230783563,.07325542,.012821669,.009892919,.00665007,.010564736,.186323087,.132048561,.066519325,.00060296,.002761487,.002949324,7.07E-017,.425961133,.181221229,.134055593,.051905222,.018213293,.001363527,.001926724,.357786479,.202343742,.069333412,.017177046,.000609535,.004378855,.004015934,.360915786102295,.10638597636118,.0379999662986562,.0304427402582431,.0105933120435236,.00576529524349573,.0074241818404386,.159587577452169,.0916834680970784,.0666729949759655,.0244146210383287,.0149266110524368,.0131641905359196,.005205450425832
135,Experiment II,2,.280940709,.055237068,.042211598,.02283428,.001771495,.000798501,6.01E-018,.357678816,.207599332,.097416451,.032601712,.004377466,.0059766,.004122498,.032684198,.234262967,.079534051,.012630343,.010079763,.006294765,.00890578,.40286321,.128435778,.006288523,.006489645,.002849341,.002834663,1.41E-016,.454640042,.211445848,.126078699,.053899052,.018160071,.001349341,.001773282,.39452905,.235413554,.068597908,.016090695,.00065298,.004709285,.003969553,.348365729759383,.122180645059912,.0372262040576263,.0295012774968269,.0107883033261156,.00593703174576142,.00742568328079724,.184127888386865,.088498905636232,.0659110157338686,.0251957981484866,.0145038852549153,.0128691880786027,.0049795883017331
140,Experiment II,2,.401847179,.048487149,.044501589,.02330438,.001451831,.001147904,1.96E-017,.383397444,.20785376,.098855366,.032162223,.005105561,.005370714,.004036728,.043484819,.262848264,.085653509,.012346314,.009957922,.006036741,.010385284,.359039897,.125202282,.024590307,.012428112,.002848108,.002920055,0,.026784947,.237819145,.108242009,.05618397,.019008892,.001356596,.00176385,.339114471,.219754277,.066666377,.018145391,.000689135,.004347829,.004012812,.192749911203857,.131525329221644,.0373281841278167,.0330565625211794,.0109766379896785,.00620250685546499,.00731166618038081,.360342214074508,.108987547931923,.0683551629009519,.0259766825551932,.0142021044022296,.0119259229908273,.00503131193788695
145,Experiment II,2,.404376602,.055477146,.048392713,.023596629,.001487208,.000987985,2.37E-017,.432965245,.198425602,.098933871,.032972891,.005401798,.005778034,.004076453,.086504513,.255746906,.089458151,.012136017,.010070451,.005736296,.008530898,.265333312,.127499867,.03048114,.015196679,.002937989,.00281645,7.07E-017,.029124315,.234352951,.095954766,.057849464,.019060145,.001337382,.001616013,.30552949,.188322432,.066366427,.015881611,.000758103,.004646154,.003969973,.06459543311903,.150914899744905,.0384449603219159,.0328727839795761,.0111919295895376,.00638024833767421,.00735428752667251,.407737794650256,.129275491622517,.0720434427060322,.0269104260156351,.0138862020207185,.0116350325614559,.00483170494063875
150,Experiment II,2,.303514305,.073284176,.053937174,.023719768,.001239538,.00128139,3.11E-018,.435391929,.190592412,.093366299,.032169064,.006207193,.005176548,.003993432,.101517851,.247930002,.088394384,.011856549,.010047123,.005512052,.009287362,.234917178,.131439959,.029509069,.017541693,.002939588,.002889549,1.06E-016,.422926888,.20611522,.091872024,.058027402,.019693304,.00133659,.001595153,.289141421,.175351116,.065573749,.017040067,.000814593,.004333507,.004008306,.00741315379935158,.170069460753208,.043167271989399,.0353962376549013,.0113681256875065,.00664994173294775,.00720999619081953,.390615975959273,.170224329831314,.0767223423459953,.0276411903949046,.013708581791626,.0109003133150728,.00488496789272867
155,Experiment II,2,.261330781,.09215724,.061093049,.023544151,.001283697,.001143347,1.09E-017,.384234903,.180005627,.084871006,.031918115,.006559044,.005592287,.004036873,.038545819,.274889829,.085054275,.011621721,.010098057,.00525732,.007573364,.286523783,.13630445,.030216292,.017929876,.003013396,.002795176,7.07E-017,.323110111,.179403526,.08873495,.057861396,.019826057,.001312401,.001451667,.289223172,.173741851,.064994247,.008273828,.000883066,.004602819,.003968467,.0854889773146369,.169178980022665,.0500222571973399,.0362828054574261,.0116135570799615,.00683592831039589,.0072904622343591,.439760911857802,.210045790115339,.0834606875817595,.028259328692164,.0134802253406874,.0106306649419113,.00470658985040883
160,Experiment II,2,.225455477,.112805557,.069699759,.023357852,.001090338,.0013936,2.42E-017,.275319495,.172405462,.078727323,.031031893,.007621202,.005000314,.003955535,.088038393,.27348554,.080695497,.011320843,.01014291,.005062124,.007644762,.406275031,.14869843,.027925035,.018719063,.003006835,.002858816,1.77E-016,.17600298,.160536741,.086588313,.057933271,.020334683,.001303147,.001421185,.340876973,.176419931,.063363671,.00975343,.000893446,.004329385,.004002788,.0549225789821461,.174068440813813,.059747131733246,.0367660659507263,.0117910493123297,.00711012279673828,.00712310507458602,.396752008308991,.183368225067053,.0903462534169115,.0288619051753486,.0133896653106704,.0100662286496265,.00476027106297768
165,Experiment II,2,.249994684,.130579538,.07830086,.023087898,.001140806,.001273209,6.52E-018,.170679342,.170723232,.075867175,.030602272,.008110465,.005417619,.004002488,.298479411,.228066383,.074796237,.01102013,.010140728,.004845322,.006281057,.462497156,.157840181,.026989839,.017800552,.003060431,.002772294,1.41E-016,.153064452,.155765464,.085523434,.057745511,.020767012,.001272061,.001280677,.356277186,.173944422,.062264452,.075100238,.000861648,.004571532,.003965531,.361965029203435,.192405574249873,.0683960858550623,.0388654009273656,.0120811915222788,.00730618115483726,.00723849068411394,.247614455000948,.141442526815718,.0931741881549033,.0296779533418806,.0132230701761786,.00982442255155904,.00459936660899062
170,Experiment II,2,.316634685,.14528336,.084010516,.022872248,.000989113,.001489638,1.21E-018,.20549256,.160357116,.075932508,.03029234,.009756508,.004839023,.003922031,.285717622,.188442699,.066760294,.010622682,.010233805,.004674955,.005863083,.045280583,.138880102,.01776316,.017419424,.003040033,.002828576,7.07E-017,.141273828,.161602321,.08600859,.056974647,.021284566,.001252736,.00124212,.237690475,.158875459,.062168909,.131891044,.000758847,.004331305,.003996526,.430414996392333,.216026138319099,.0773856804281646,.0374632573148639,.012258275642684,.00758414848275351,.00705419391309258,.245864158300039,.14163153847745,.0893556450680699,.0307034501504573,.0131899794567514,.00939389386751174,.00465286369000454
175,Experiment II,2,.298262191,.15447761,.084952956,.022605652,.001044273,.001383726,1.74E-017,.326260894,.141351086,.076730334,.029922424,.010493386,.005252108,.00397228,.269539112,.161701873,.059715734,.010168457,.010184891,.004489632,.004897954,.410440997,.081051694,.002081906,.015886957,.003070134,.00274885,7.07E-017,.234869686,.162462444,.089307404,.055886248,.022076701,.001214235,.001103866,.284877662,.144170769,.060894829,.054763549,.000612562,.004550953,.003961525,.433934171759221,.246144154630008,.0877837021110042,.0407111661604094,.012588996522155,.00779146189485726,.00720212155615874,.383760521693895,.308634179768399,.0819509441297739,.0319074058091969,.0130735617240649,.00918116523557044,.00450656992522031
180,Experiment II,2,.136386562,.159242536,.084867677,.0223521,.000925171,.001573259,1.08E-017,.315271515,.130904304,.079054721,.03016843,.013462543,.004689383,.003892104,.193545719,.145150684,.054210036,.009676861,.010311493,.004340462,.004207142,.000507729,.063770536,.054200343,.015598533,.00303113,.002799378,3.53E-017,.34160817,.164277172,.094267498,.055323445,.022603748,.001187596,.001058771,.448665598,.144160317,.059468177,.005297922,.000417472,.004340845,.003989714,.0368111168511091,.266337916402758,.0976580721224919,.0382640403611698,.0127587749402568,.00807113859978228,.00700598582809162,.447500725972598,.359574473530934,.0733407282726158,.0333509010189597,.0130866418128118,.00885452428681155,.00455957089778304
185,Experiment II,2,.12310093,.166641247,.085055712,.021986763,.000984049,.001479414,1.6E-017,.119311903,.133154282,.080597046,.029816268,.014634925,.005092336,.003945414,.079378398,.139254277,.04947786,.009281146,.010220703,.004181348,.003588342,.462660487,.105270218,.093935675,.01364975,.003032728,.002725652,0,.340697422,.169359803,.096410694,.05517026,.02378511,.001145174,.000922454,.477108098,.146379199,.057527954,.011509656,.000183496,.004541195,.003956712,.0493160320109659,.269963125755704,.103187338803335,.0412909050301309,.013127227341183,.00828994112800056,.00718475404049311,.461298180320477,.196944695941902,.0659957200706512,.0346854335184864,.0130167504699199,.00866987851674389,.00442566695596548
190,Experiment II,2,.287156433,.178738012,.084333207,.021603462,.000891007,.001647312,4.56E-019,.107849133,.14661443,.078805827,.030255443,.020810085,.004546149,.003865081,.152147562,.137261669,.045238282,.008988021,.010368053,.004050312,.002787885,.429807157,.125238124,.048619723,.012800828,.002974926,.002771709,1.06E-016,.05841527,.175026225,.093152921,.055592843,.024296659,.001114069,.000872372,.413479048,.140475662,.056658439,.021306838,7.31E-005,.004356887,.003982496,.0585212141481031,.265562769915625,.105132233031202,.0383007677490812,.013285828575677,.0085675913300097,.00698094208397676,.473889460076699,.131249460124217,.0591865186646196,.0362968465441642,.0130718353764051,.00842417274385867,.00447802450532407
195,Experiment II,2,.408218521,.206253874,.085559215,.021254857,.000953142,.001563696,1.56E-017,.266122921,.163961682,.075190852,.029722305,.022673359,.004935378,.003921202,.317025495,.151437181,.040335224,.008816762,.010239715,.003913141,.002431003,.35484697,.119699014,.001065942,.007036106,.002961219,.002703447,1.06E-016,.205592236,.192403254,.08836264,.056821744,.025798212,.001069145,.000738061,.355401752,.134519522,.056235607,.0214401,.000361948,.004538722,.00395129,.0508170911788935,.255434243102328,.10618262290743,.0409639194297021,.0136882905500918,.00879679822619186,.00718960867288763,.442101394507421,.123458153739003,.0514134027147585,.0378052190691529,.013049764586697,.00826639773443366,.00435476133427579
200,Experiment II,2,.430826258,.243873568,.089888815,.020986873,.000881519,.001714053,1.75E-017,.395596409,.168741278,.070661502,.030323111,.035927473,.004409198,.003840401,.428849989,.176745712,.036196614,.008765206,.01039969,.003797678,.001619918,.234267236,.11610651,.017244678,.003828498,.002899291,.002746233,1.06E-016,.127244545,.214931857,.085412024,.058303327,.02603435,.001034718,.000684658,.363167976,.128119641,.056561818,.025417448,.000633865,.004373969,.00397498,.0299902352279284,.249353052549649,.10266917043705,.0387300055862599,.01383392674447,.00906673344203658,.006981448138976,.415644657213783,.169287443146864,.0460755438463572,.0396018207405295,.0131472221993555,.00808456019693365,.00440642167519156
205,Experiment II,2,.440188815,.247644204,.093700793,.020729751,.00094693,.001639307,1.08E-018,.389543424,.158373499,.06619508,.029862658,.037618268,.004783385,.003899066,.414812228,.186028813,.033568591,.008839577,.010242652,.00367873,.00144612,.066703432,.120314193,.026306377,.058349941,.002880151,.002683164,1.41E-016,.114008613,.224279013,.084327272,.058900398,.027324832,.000987953,.00055283,.267407354,.124686617,.056823414,.025414215,.000908638,.004534955,.003945408,.0569674420723071,.25103470036131,.0970644715003154,.0409772967063308,.0142657524302169,.00930355323021293,.00721988521806853,.178513171537199,.0628070249195424,.0447425024054786,.0409609134051102,.0131739218845333,.00795036555374827,.00429240359936063
210,Experiment II,2,.442852749,.211474753,.095021537,.020405776,.000893615,.001775486,3.02E-017,.236803553,.139660664,.062033845,.030676517,.054066711,.00427754,.003817595,.297908678,.177343656,.032690299,.009055702,.010411652,.003575995,.000675174,.100200954,.127580403,.030636324,.138252061,.002817834,.002723244,0,.008416007,.231679656,.081862049,.058909133,.026939587,.000950927,.00049798,.204630297,.134881545,.056553074,.027375723,.00114147,.004385699,.003967249,.0482042577647932,.245204668860119,.0939930357712207,.0393284443452831,.0144005790123366,.00955802621348787,.00700997458231799,.115266005810333,.0945472501568077,.0452015857119483,.0423980775513108,.0133140430891406,.00781609942382619,.00434336540493458
215,Experiment II,2,.029550323,.166563832,.095797077,.019949861,.000963313,.001708693,2.49E-017,.086698302,.11759105,.058628487,.030327045,.051183496,.004633535,.00387852,.260318532,.162933916,.032783581,.009414715,.010235933,.003471778,.000623365,.175529502,.137195494,.037829859,.092071742,.002795104,.002664324,1.06E-016,.016863799,.258159597,.077033943,.059358817,.027826099,.000902762,.000369559,.271658277,.15803312,.056810112,.026478428,.001380821,.004528795,.003939182,.0726130700177888,.224976152225226,.0919414819416226,.0417311096416545,.0148513501227205,.00979764858709867,.00727890670201986,.288938178628474,.094168273540679,.0451458260110351,.0432899827550852,.0133915049436284,.00769964713410342,.00423746598582742
220,Experiment II,2,.010417197,.137555849,.094736015,.019453503,.000928406,.001833105,5.88E-017,.066635372,.09943928,.055223851,.031158361,.046440108,.004148968,.003796266,.275015573,.140060212,.03329047,.00995856,.010411104,.003379872,8.63E-005,.162608294,.14177492,.042749773,.013302385,.002733058,.002701836,3.53E-017,.002854101,.281686017,.0733676,.059979102,.026987671,.000863686,.000315431,.357419446,.190358419,.057602095,.027211615,.001578399,.004394246,.003959368,.335856616927282,.200280773054936,.089619944608034,.0432162076012453,.0149479393803209,.0100270776766612,.00706921587060037,.0942206157993691,.0983600402171768,.0451982379767762,.0441509704998426,.0135634014881353,.00759982957306838,.00428775631150343
225,Experiment II,2,.123550427,.1403287,.090025898,.018985265,.001005817,.00177285,3.53E-017,.147926223,.087082677,.051076836,.030637091,.041877205,.004486846,.003859151,.326537099,.106764407,.033804113,.010715554,.01022645,.003288145,5.95E-005,.249650613,.143997347,.049437367,.004579427,.002708476,.002646575,1.41E-016,.470851143,.267450916,.068912344,.059974321,.027328081,.00081448,.00019184,.399645136,.212924194,.058773129,.026468742,.001783227,.00452012,.003932702,.210078118977013,.17892116587479,.0882651664705534,.047283432566236,.0153558682540092,.0102625824210693,.00737024628915916,.0978081221384738,.100853315075505,.0454752738138296,.0447531903374063,.0136297775006735,.00749704389664458,.00418905745486452
230,Experiment II,2,.054732087,.157259116,.08394564,.018541998,.000985599,.001886951,2.38E-017,.166765995,.078665646,.047093821,.030963381,.027631957,.004025518,.003776075,.377484771,.085746168,.034436159,.011832803,.010407895,.003205652,.000702695,.343295372,.161313627,.055470142,.014110751,.002647945,.002681943,3.53E-017,.479803695,.240943875,.059334837,.058946319,.026124943,.000773841,.000140986,.365022651,.202834892,.059084541,.02702225,.001943834,.004396298,.00395139,.158462044302591,.168833765830957,.0906497003519221,.0544499068535529,.0154025307267638,.0104562610342497,.00716220678466689,.321805247841052,.113411122470347,.0457535573025769,.0450032843499879,.0137107880914622,.00742334002088136,.0042387174850671
235,Experiment II,2,.053400273,.163845627,.076618963,.018154486,.001061817,.001832184,5.15E-017,.248754036,.07387511,.043757479,.030294497,.0259536,.004347597,.003840609,.422942572,.092033588,.035451959,.013301132,.01022459,.003125123,.000626891,.423110045,.191605342,.071343435,.015996359,.002622931,.002629974,1.41E-016,.46778488,.242209513,.045873938,.05807028,.025820539,.000723985,2.43E-005,.303604763,.17265152,.059763444,.026621631,.002112873,.004505392,.003926041,.232962353292663,.16882461282221,.095053352794781,.0583307995973532,.0157744675099186,.0106789160099885,.00749782945105518,.317413982829724,.12827527027395,.0464498355441392,.0445649290690523,.0136733168308344,.00733241004848468,.00414646463419697
240,Experiment II,2,.04828057,.153826789,.068112082,.01786486,.001043423,.001937431,5.37E-017,.312300779,.070583216,.040985167,.030527691,.017349983,.003915124,.003756737,.438287381,.115138526,.037041184,.014908531,.010407319,.003051638,.001206282,.446942809,.218352507,.105013321,.018591956,.002565188,.002663538,3.53E-017,.427619655,.24891875,.031449378,.057368837,.024482953,.00068239,2.02E-005,.247090064,.155432405,.060818593,.027114868,.00224494,.004392162,.003943358,.163227098588498,.161285436712165,.0967554950688986,.0705162398459416,.0157843313544922,.0108262755171758,.00729241155229523,.130942285672119,.11923246401861,.0478373184412552,.0436072315100187,.0136791121462544,.00727945881370902,.00419554120717343
245,Experiment II,2,.345105881,.139795274,.060702062,.017812865,.00111062,.001887424,2.72E-017,.261870945,.066581242,.038440023,.030262439,.016935101,.004228039,.003822596,.391797409,.137328327,.039450366,.016415054,.010229127,.002981452,.001101113,.020996266,.226327618,.145377723,.018850387,.002542619,.002614553,1.06E-016,.424787578,.223556428,.017057286,.056571032,.02377178,.000632431,.000127247,.308348929,.179870518,.060969588,.026986291,.002388442,.004487525,.003919259,.150238314499017,.152714238735404,.0958467636662608,.0686956868321834,.0161017357940889,.0110263408848304,.00766599638622221,.114103606953113,.103206876401728,.0504554991219321,.0430744448680516,.0136155061225715,.00719923612206902,.00410910987746657
