msec,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD6OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
855,1,323.3523349,405.7283335,86.75147566,260.0628459,364.6112945,300.1526599,1705.648573,773.3737662,204.4526539,132.3235611,752.2949371,678.8694287,242.1247074,532.8789936,372.414766,295.6146194,290.8541923,171.0260697,288.3336521,576.6729,335.4651,400.2466,422.4630585507,353.976126453411,308.438481007014,393.640334382492,1426.22642445229,337.287139965672,225.681776150541,345.050244104614,96.7511655635293,49.4783034184191
860,1,230.3039188,414.1789342,126.6416764,139.4897339,422.4407742,320.1972257,1745.280979,531.8248493,227.0339161,125.5120316,742.311718,646.6417782,194.740849,537.9666983,406.1062074,281.3599316,284.1863534,166.9466056,285.9607036,889.6102,343.6526,409.234,391.139270887711,347.379931510914,307.568949575275,394.374539184374,1383.41606020196,378.26000566708,206.490706719085,352.571856695236,98.0558894044625,49.86641338795
865,1,399.2320007,432.7380957,161.7689486,200.4140795,463.460928,331.1161302,1789.971372,547.2324002,245.4665962,118.7945294,746.6710064,611.6042182,164.2378856,540.1745442,833.0503093,246.3035206,269.8353399,164.0728619,283.4278161,1327.974,334.7084,410.8522,444.060118829252,350.132761947844,301.6879817936,394.695259663737,911.425975540053,429.601138384105,198.523960320609,356.170580667543,99.8058949726031,50.2517659439593
870,1,513.0460688,457.7743742,188.388376,365.38864,541.0249916,338.1838792,1826.383087,749.0565706,257.1570926,111.9264583,736.4405552,384.1718822,144.4723567,546.0300633,850.7207092,222.058132,256.9895935,162.6336432,281.0834687,896.1293,316.4044,405.4063,512.52842889094,358.855589088535,299.671256617778,395.388930860307,780.431568617579,487.755396587558,216.602055595693,354.96998582418,101.122713294859,50.6833215491067
875,1,710.9639594,444.2179931,211.7972389,406.7635743,669.0773332,337.176398,1868.830156,784.3651388,264.4120249,105.2322805,740.7840849,533.3937184,116.9599639,547.6914178,708.2370766,222.2315714,251.0045846,163.9019905,278.7364268,944.2873,304.5781,396.8153,782.624367336326,383.449248828099,307.374938570747,395.583730702117,890.18192315551,548.126247756668,252.959115544356,349.921455545364,102.995092464056,51.1084493960004
880,1,1143.710145,420.2878229,228.0759931,446.7705431,745.8293129,328.8132068,1903.339195,682.8138641,268.8305726,100.1020088,730.442051,872.5560707,80.53247548,554.3888921,598.2310671,218.5683737,254.6136727,167.6497843,276.7163759,1553.623,264.2879,387.4483,824.53305423336,416.780114486946,319.543379492596,396.261442330825,888.683186027972,582.811894150928,290.22859265874,342.486820070823,104.289598934365,51.5826441538973
885,1,1313.840476,447.15565,240.3457076,515.0190449,708.497709,310.6839206,1944.625956,827.5822024,261.343004,97.06182213,734.7298548,535.1150957,44.58659079,555.4550775,807.4963381,201.6566999,266.8327548,173.781558,274.8433438,924.1651,214.6938,379.6947,495.021636249473,433.197867604819,338.782999734952,396.349557325534,671.770593143769,593.453505425516,323.724663592634,336.225193286264,106.247418796632,52.0465129505134
890,1,1542.461814,521.7368185,248.6148124,562.0206112,590.4413513,285.1862006,1978.752549,914.39838,241.2724665,97.40791097,724.4351344,642.7357907,31.16603898,563.0715331,1108.59545,181.1752649,281.8730288,180.8628631,273.431188,1083.54,166.806,373.7044,326.98287870003,429.379553589758,356.462433299781,397.028982700235,621.053074024499,565.767622324338,351.134855205644,330.569126941163,107.464206685949,52.562413621604
895,1,1223.464002,579.8104089,255.2083722,1075.000404,491.9024252,261.2686215,2020.586309,823.7307211,221.5207865,100.1631344,728.6162355,562.8581764,33.81671158,563.4942438,848.3983473,141.2535366,287.8669062,188.1160407,272.3081534,1043.176,118.8401,368.9553,191.695995852166,416.763113871748,361.969740260243,397.024885640712,841.932255410882,506.235541083284,369.149918306669,325.855107472494,109.435685865406,53.0638762335053
900,1,871.7013965,605.1264528,271.3483376,1154.474613,465.4776715,243.3699723,2055.274637,691.5373652,206.0340627,106.0688127,718.5495415,650.1312431,31.45109111,572.1096943,855.4499691,104.9926098,281.4582262,195.6108112,271.7288414,1183.559,87.87746,365.3911,96.9888461587413,391.22945575152,360.13268200995,397.718490000659,631.53510053677,459.030560201292,390.409060520926,320.901888724723,110.486718180585,53.6204499109788
905,1,1124.341789,644.695465,302.4722295,864.997676,495.3817409,233.8763637,2097.660852,573.7476281,188.9948366,114.2571297,722.5585656,888.506588,22.48024147,571.8414672,864.1189991,108.6956101,265.9875154,203.0394645,271.3939025,1405.325,67.12337,361.964,97.3802998622274,359.678909862161,354.683374707441,397.633303502378,515.470804477186,434.972620665176,417.411773651551,314.503982603773,112.408893095695,54.1582710864679
910,1,922.7366523,681.4990954,351.9481664,784.4775935,569.6542661,232.059958,2133.181472,377.6505181,167.1526824,119.8015358,712.922255,740.3865454,40.48362247,581.5390365,180.8122617,128.246903,238.8778105,210.2062248,271.4554536,734.3255,53.62114,357.9363,83.5648622359763,339.830947091094,352.793848505093,398.349379490749,989.512811349523,425.215148168779,449.853664104786,307.268959623274,113.267850135355,54.754411481414
915,1,685.5436236,693.8190811,412.3312416,1019.282378,619.7540513,236.3453864,2176.495522,347.2865418,142.5168755,121.3958675,716.6769065,745.4664292,102.8611075,580.533819,649.3638648,144.0811725,209.9283118,216.2377556,271.6495244,627.5971,58.0368,354.6951,284.257601529407,313.793376043927,350.164989927773,398.191755069572,1192.62181602285,415.908119603713,489.490440736073,299.061935011657,115.134382722924,55.3272909020942
920,1,375.8514611,733.0022134,482.7938614,973.4647469,628.8803311,243.1295242,2213.21392,467.3391243,125.2299727,121.9340636,707.6952388,988.6313855,174.7470715,591.3998839,604.6988884,158.5014374,183.1517091,220.7014057,272.1345077,457.5711,84.89657,351.4935,526.715731905446,272.141700104887,339.750876253249,398.934999212875,793.955102082821,396.60582962638,526.855174813985,290.44251761568,115.799682000657,55.9618430741295
925,1,346.9578702,821.3440437,556.1800353,596.1309496,622.9919865,253.0102962,2257.542096,364.9452677,123.5798616,123.8953069,711.0942284,1141.589059,235.4715986,589.6137223,667.8722595,197.5092524,164.6980354,222.2893297,272.6803251,321.4131,118.5338,346.0146,613.346369963664,247.99884304445,329.417528001029,398.711661073387,468.414659666535,375.712948076509,562.702593479309,280.401964677385,117.60627270075,56.5684361171082
930,1,626.113246,881.7770689,614.8955573,482.1965901,586.1410491,264.0771019,2294.986825,392.6362164,131.1835069,126.5133802,703.0136775,811.2984657,296.6286799,601.7380734,767.682942,293.8557831,169.455827,221.0514313,273.4352488,309.6023,174.192,335.4953,528.579595052369,243.162865179937,323.78817178314,399.483273957923,958.305838251624,351.909508272771,590.435892792234,269.965863031583,118.074671298472,57.2402191245401
935,1,916.7939776,847.532798,660.6635483,580.4797118,534.8427231,273.7242512,2337.971743,563.4507954,150.6378813,131.8799522,705.9349607,721.4221399,366.3113667,599.1299502,1177.17953,432.916354,192.231721,215.8375869,274.2002106,250.2546,262.7825,314.0679,599.093732698526,219.241328879437,325.576315619076,399.198022582481,1513.92385005307,329.71412784267,604.057605077289,260.059021901043,119.812835313568,57.8791548676883
940,1,820.3766346,781.3445387,692.7026882,469.3415417,488.2092313,280.5876295,2372.450783,579.5165348,191.4524724,144.6086403,699.0243678,738.1200281,420.9450521,612.6059567,1909.219903,566.5152818,214.7855216,208.0956982,275.1044958,482.9558,319.0901,286.3378,1052.01654774661,171.562389234434,328.389475327323,399.992505136482,1246.50395073272,315.467184388657,611.231665135583,254.269093994035,120.078172939743,58.5869820263326
945,1,1062.868159,814.6423157,721.2332727,291.9860661,445.8751376,277.5010201,2410.525887,642.7543557,239.8818493,163.5786568,701.323685,964.5354437,459.4486518,609.1387947,2058.420201,690.2477917,229.2045549,199.8834988,275.9818876,743.2477,348.423,260.0769,1079.45664646962,142.683753191483,319.730241983059,399.641456341621,869.249026523979,313.255257730196,619.384560590003,251.728597991382,121.735378654567,59.2568781951366
950,1,1094.741072,891.7978527,744.590243,311.6455199,408.9657261,263.6534394,2439.748479,692.2453757,282.2956509,185.9076364,695.8745313,465.4398998,495.8060107,624.0635226,1763.681879,781.4377481,231.4058707,192.7753525,276.9349194,636.0969,403.8603,237.1491,668.269439060934,162.308735543805,303.13397868476,400.441276195298,581.290392791479,334.846255388441,631.372685287891,254.391888673705,121.788823081811,59.9995748262719
955,1,1113.07459,843.2960137,763.9223821,346.4498214,375.4360082,235.6003976,2471.335685,510.2028342,325.8457518,207.0243466,697.3863797,671.1388813,536.0830671,619.7053164,1166.076157,842.2724814,226.0313294,187.6025657,277.8342207,626.1817,475.4227,216.3542,530.576661371952,192.270172333727,286.938926614025,400.008993110108,430.041301368296,365.483539720803,643.351352065058,261.326855587125,123.348976246983,60.6990495070416
960,1,1543.691128,673.3615003,779.3308698,411.0136717,356.7812434,196.8610478,2494.880492,607.3003146,376.9300635,225.9151807,693.715166,973.7165356,573.9740669,636.1793353,871.483646,910.2605468,219.5440791,185.0982643,278.747635,584.7786,536.5835,192.7122,618.142037872476,205.09717608589,269.42885246366,400.785495028796,232.731892782477,370.255468878682,647.177979019532,274.377444062449,123.179347443482,61.4754682149827
965,1,1255.390086,521.6667557,779.3422279,502.0300668,348.379412,156.4454764,2520.676008,797.0518029,424.3214231,244.7266854,694.2510639,508.7810821,608.5200771,630.9038612,740.5398801,911.9995647,225.0752507,184.1728598,279.5880687,540.2348,563.5082,168.9338,268.941839530163,233.013883550342,246.057221729298,400.256911603327,428.87324286021,341.450429697536,631.595805736402,291.427620028118,124.623138158773,62.2031482350938
970,1,951.8445576,451.0693683,788.0853473,722.5309303,325.4129813,122.4457165,2539.508604,528.1569698,445.2473411,261.072433,692.6942326,391.1681857,634.6072526,649.0307489,940.7189776,794.6592992,255.7189571,184.4844752,280.3799957,696.0281,550.1541,146.4515,262.964658704047,304.364896811351,224.645508757069,400.989790190351,430.384476192214,295.106319201126,610.696227197241,310.738105631592,124.217096582169,63.0121818816968
975,1,1026.472315,418.2931278,821.4540714,874.700148,294.9930506,109.3927961,2558.812868,520.3949426,433.0754891,279.422863,692.0405459,295.3821998,632.6766623,642.8221949,1143.211934,680.7099962,298.8435874,185.5964356,281.0851882,356.3031,525.8366,124.0959,266.545549749539,387.929672742446,217.164532271792,400.362681380372,901.576237128769,235.468809259796,599.441550753749,330.09017531683,125.522121386824,63.7667077757395
980,1,950.1009351,376.4387215,884.3734668,672.7291123,266.5391046,128.2151993,2571.426703,860.130373,425.8866491,300.7605181,692.9549964,251.7849158,622.8491132,662.7141926,1311.033627,614.7578075,344.555019,187.4189144,281.6722383,161.2316,524.9846,108.1994,233.348413119165,440.693043060297,216.182363436432,401.037317632877,956.333352485141,175.420571559388,581.317330465651,349.264598221633,124.864169277439,64.6073004156364
985,1,1104.154349,333.4944084,959.9756456,503.5079248,235.1944542,171.1437126,2582.260744,697.5556179,452.3304812,329.3565448,690.8744553,291.573954,591.7345628,655.5728541,1358.105786,468.5981796,384.5300095,189.7225316,282.1498539,289.8823,540.0792,94.44845,334.856136207074,476.929279483699,211.270018200847,400.313548106711,1134.52154956246,150.60867959289,556.502875265599,367.069348637618,126.004784989384,65.3873278482093
990,1,1239.520945,321.125469,990.0371625,724.162156,215.6161679,221.6121611,2587.220612,519.3438025,477.2286407,364.2833745,694.6369286,569.8980945,524.3063613,677.3495045,1223.958022,261.0778225,401.6442725,192.2950173,282.4327339,236.6401,544.0802,80.28828,179.103933768261,519.664499281533,202.739360280657,400.914309133901,1811.73507902699,148.549704456463,533.279057589164,382.880540028516,125.077020465087,66.2584839609588
995,1,1354.161106,321.346308,972.5420811,996.7085903,190.7979859,261.3820688,2591.398068,702.8281937,451.2844688,401.6665947,690.8699003,625.1434181,479.113376,669.2930547,1105.418003,133.5076193,382.611231,195.17787,282.629092,266.6131,514.6073,67.66382,418.844610769104,552.246971961715,186.552455408838,400.096797814011,1005.40636493232,159.22731672472,510.537430618572,397.453052320191,126.023816947625,67.0626813481058
1000,1,1390.889463,339.6896,917.2755413,699.0252398,161.6125679,284.3977831,2596.023524,706.6057276,381.7593662,438.4053641,697.8764819,504.3453953,485.9203758,693.0802121,795.8131714,94.44580631,337.9082398,198.0532201,282.5966225,261.7661,438.3646,53.80131,363.640705871513,578.355817921171,165.792655828301,400.605009171225,837.448809834111,170.375109364857,488.315880604416,410.810361042183,124.805264131399,67.9634737605336
1005,1,1897.173895,397.0800041,826.6262072,274.6748477,150.2701528,291.127458,2601.396024,604.7616351,298.0362871,470.0399273,692.1432151,605.8436788,493.8723275,684.1479348,633.2311609,38.11883118,334.8481965,201.1941956,282.5236262,522.9157,353.0543,42.92864,686.013205860774,614.766962885324,147.473678596277,399.696693419098,1038.06631081463,194.46781363122,456.856998835981,424.100454065084,125.522873798631,68.7905155959412
1010,1,2126.248874,493.6625261,768.7890139,792.291582,138.5542674,281.9136277,2609.964078,708.5098619,221.0167381,500.0206875,702.80946,686.5611481,451.5044425,710.0793704,386.5147296,65.15291084,379.3907697,204.0827948,282.179493,533.2811,312.7143,37.24023,524.78272509454,619.001517694739,131.921040174471,400.088454861358,328.846532364529,250.92759289158,421.2839602209,436.074013892301,123.983914267384,69.720092540906
1015,1,1607.701094,635.0140196,751.6507884,735.7561431,135.7317849,262.1080911,2617.361736,982.8749173,170.7978517,531.4252881,694.8136741,793.2566954,371.3777564,700.3431246,423.5937899,162.3623358,443.5182817,207.2027779,281.8434935,324.4922,289.5487,37.79168,693.955873284691,578.780091883157,119.584238743404,399.089042481076,234.987035374493,305.771311582535,390.766301037492,447.772068205784,124.425606647589,70.568647540102
1020,1,1303.519871,745.4188372,764.2595797,598.5879322,168.0920072,251.9092723,2629.036012,944.0361066,141.0432259,561.776487,709.5758501,847.2828587,301.0663846,728.5639442,809.7424143,253.1704957,511.7800514,209.7298884,281.1827454,264.5128,268.6423,46.70952,1219.08923321331,524.630194792965,108.491226782393,399.331131268594,273.181756271543,322.404465027189,364.701259108879,455.092574556031,122.532389304736,71.5262393611391
1025,1,1032.175612,772.2510042,798.9051357,319.6179699,224.9879341,280.6312314,2637.909498,769.1079219,117.1043281,583.5468096,699.0103504,832.3346561,267.2841433,718.138998,927.2681056,319.5618246,576.5668581,212.1776091,280.583562,251.4211,243.3827,59.93806,950.312028294555,462.44403127975,98.9151759863915,398.238852672408,279.414377746408,310.899371561689,339.315153253045,458.669644944501,122.649884821047,72.3949518936918
1030,1,953.1598173,748.5334606,855.7725976,379.9768933,288.7592194,361.6444454,2655.620436,853.0354877,92.47911049,600.8433227,718.3284032,781.4924544,269.7023252,748.8078804,1186.561012,403.0433933,631.7487115,212.8097942,279.5934641,343.6974,206.6957,77.42133,768.521765452924,403.241871735864,87.8926875717225,398.292564025889,497.619331127903,291.415372717485,314.955673651761,456.671340099154,120.367610101409,73.3798779984963
1035,1,1073.33966,718.802554,911.4152134,396.4262645,363.5647098,475.482395,2671.403624,633.5968525,64.24628111,618.5506016,704.8839832,895.3858262,268.9110675,737.8708737,1347.19754,483.8958392,662.4649321,212.1293224,278.7250061,389.4192,186.7654,98.85417,1127.94317308293,366.461573304437,75.4333385498601,397.105431162684,385.140018616605,286.815667124821,306.613359097606,451.246880864771,120.107198677908,74.2673402078842
1040,1,902.624025,698.7393201,934.6829573,708.4208979,444.5196177,592.5440787,2702.986976,685.2691083,31.24764499,634.7627379,729.2469136,1016.921695,244.9423009,771.1642238,1616.883638,515.2049006,676.2347228,209.2297404,277.3846882,213.7991,179.6922,118.2979,1245.83118770674,341.885404709225,63.5416736987865,396.921741701428,482.111674358445,306.182636198923,312.386961862909,440.543841661762,117.396163864109,75.2790170285771
1045,1,1134.750716,698.6763365,932.4665552,844.908442,533.9456398,702.7097983,2735.439752,636.2513902,19.03845775,641.5236545,712.6268846,692.3695393,214.4313041,759.9789627,2656.96654,525.1927208,677.5766927,205.3138641,276.2348459,51.71005,163.0182,138.1259,1000.40417249722,320.246342468921,51.5929567063402,395.636195090732,589.763642108898,320.524207084644,321.871979605847,428.105276830558,116.695446960203,76.1837271986693
1050,1,825.4036726,701.0255489,909.773945,1130.299491,623.7625898,791.7644174,2788.892155,438.2247996,25.23828948,640.1728036,742.5611846,828.6296675,151.3101422,796.0958935,1595.532084,515.8217969,679.5656494,199.3358106,274.5136721,43.79059,157.8483,157.2334,832.103371365242,307.531307868147,39.9701831100627,395.153771307582,644.007904714471,314.214850347181,332.138786536958,414.362728275767,113.508368936051,77.2216781873151
